cust_id,transaction_type,transaction_date,subscription_type
5202,initial,2022-07-01,PRO
5203,initial,2021-06-01,BASIC
5204,initial,2021-01-01,BASIC
5205,initial,2021-11-01,MAX
5206,initial,2021-12-01,PRO
5207,initial,2022-07-01,BASIC
5208,initial,2022-05-01,PRO
5209,initial,2022-05-01,BASIC
5210,initial,2022-09-01,PRO
5211,initial,2020-04-01,BASIC
5212,initial,2021-02-01,BASIC
5213,initial,2022-09-01,BASIC
5214,initial,2022-09-01,MAX
5215,initial,2021-04-01,BASIC
5216,initial,2022-11-01,BASIC
5217,initial,2022-05-01,BASIC
5218,initial,2021-10-01,PRO
5219,initial,2022-06-01,PRO
5220,initial,2022-05-01,BASIC
5221,initial,2022-01-01,MAX
5222,initial,2022-07-01,PRO
5223,initial,2020-02-01,MAX
5224,initial,2020-10-01,MAX
5225,initial,2021-05-01,BASIC
5226,initial,2020-04-01,PRO
5227,initial,2022-02-01,PRO
5228,initial,2020-11-01,BASIC
5229,initial,2021-08-01,BASIC
5230,initial,2022-11-01,BASIC
5231,initial,2022-10-01,MAX
5232,initial,2021-05-01,PRO
5233,initial,2021-11-01,PRO
5234,initial,2020-01-01,BASIC
5235,initial,2022-11-01,PRO
5236,initial,2020-05-01,BASIC
5237,initial,2021-02-01,BASIC
5238,initial,2021-09-01,PRO
5239,initial,2021-11-01,MAX
5240,initial,2020-06-01,PRO
5241,initial,2022-02-01,BASIC
5242,initial,2022-09-01,BASIC
5243,initial,2021-04-01,MAX
5244,initial,2020-01-01,PRO
5245,initial,2020-06-01,BASIC
5246,initial,2022-04-01,MAX
5247,initial,2021-03-01,BASIC
5248,initial,2020-03-01,BASIC
5249,initial,2022-03-01,PRO
5250,initial,2020-01-01,PRO
5251,initial,2020-05-01,PRO
5252,initial,2020-11-01,MAX
5253,initial,2021-01-01,MAX
5254,initial,2022-08-01,pro
5255,initial,2022-05-01,MAX
5256,initial,2020-10-01,BASIC
5257,initial,2021-11-01,PRO
5258,initial,2021-07-01,BASIC
5259,initial,2021-06-01,BASIC
5260,initial,2022-11-01,BASIC
5261,initial,2021-10-01,BASIC
5262,initial,2022-04-01,BASIC
5263,initial,2021-10-01,PRO
5264,initial,2020-10-01,BASIC
5265,initial,2021-01-01,BASIC
5266,initial,2020-05-01,PRO
5267,initial,2021-08-01,pro
5268,initial,2020-05-01,PRO
5269,initial,2022-01-01,MAX
5270,initial,2021-04-01,BASIC
5271,initial,2022-03-01,PRO
5272,initial,2020-02-01,PRO
5273,initial,2022-09-01,MAX
5274,initial,2021-04-01,MAX
5275,initial,2022-02-01,BASIC
5276,initial,2021-05-01,PRO
5277,initial,2021-08-01,BASIC
5278,initial,2022-05-01,BASIC
5279,initial,2022-08-01,BASIC
5280,initial,2020-07-01,PRO
5281,initial,2022-09-01,BASIC
5282,initial,2022-01-01,MAX
5283,initial,2020-08-01,MAX
5284,initial,2021-09-01,BASIC
5285,initial,2020-10-01,MAX
5286,initial,2020-03-01,MAX
5287,initial,2020-07-01,MAX
5288,initial,2020-06-01,PRO
5289,initial,2021-08-01,BASIC
5290,initial,2020-04-01,PRO
5291,initial,2022-06-01,PRO
5292,initial,2021-04-01,PRO
5293,initial,2020-01-01,BASIC
5294,initial,2020-06-01,PRO
5295,initial,2022-02-01,BASIC
5296,initial,2022-12-01,PRO
5297,initial,2022-03-01,BASIC
5298,initial,2020-09-01,MAX
5299,initial,2020-05-01,PRO
5300,initial,2020-01-01,MAX
5301,initial,2022-01-01,MAX
5302,initial,2021-06-01,BASIC
5303,initial,2020-04-01,BASIC
5304,initial,2022-06-01,PRO
5305,initial,2021-09-01,PRO
5306,initial,2020-10-01,BASIC
5307,initial,2020-02-01,BASIC
5308,initial,2022-06-01,PRO
5309,initial,2021-11-01,BASIC
5310,initial,2021-02-01,MAX
5311,initial,2021-08-01,BASIC
5312,initial,2022-06-01,PRO
5313,initial,2020-02-01,BASIC
5314,initial,2020-01-01,MAX
5315,initial,2021-09-01,PRO
5316,initial,2021-05-01,PRO
5317,initial,2022-02-01,BASIC
5318,initial,2020-04-01,MAX
5319,initial,2020-08-01,BASIC
5320,initial,2020-03-01,BASIC
5321,initial,2020-11-01,BASIC
5322,initial,2021-05-01,BASIC
5323,initial,2022-01-01,PRO
5324,initial,2021-04-01,BASIC
5325,initial,2022-03-01,PRO
5326,initial,2020-01-01,PRO
5327,initial,2020-01-01,BASIC
5328,initial,2020-06-01,MAX
5329,initial,2021-12-01,PRO
5330,initial,2021-11-01,MAX
5331,initial,2022-11-01,PRO
5332,initial,2022-04-01,PRO
5333,initial,2021-04-01,BASIC
5334,initial,2022-12-01,PRO
5335,initial,2022-10-01,PRO
5336,initial,2022-02-01,MAX
5337,initial,2020-07-01,BASIC
5338,initial,2022-07-01,PRO
5339,initial,2022-11-01,BASIC
5340,initial,2020-12-01,PRO
5341,initial,2022-03-01,BASIC
5342,initial,2021-10-01,BASIC
5343,initial,2020-11-01,PRO
5344,initial,2022-06-01,PRO
5345,initial,2021-03-01,BASIC
5346,initial,2022-09-01,MAX
5347,initial,2020-06-01,BASIC
5348,initial,2022-05-01,PRO
5349,initial,2020-11-01,BASIC
5350,initial,2020-01-01,MAX
5351,initial,2020-02-01,PRO
5352,initial,2022-05-01,MAX
5353,initial,2022-01-01,MAX
5354,initial,2021-09-01,PRO
5355,initial,2021-02-01,BASIC
5356,initial,2020-05-01,PRO
5357,initial,2021-08-01,PRO
5358,initial,2022-03-01,BASIC
5359,initial,2022-02-01,MAX
5360,initial,2020-09-01,BASIC
5361,initial,2020-08-01,BASIC
5362,initial,2021-09-01,BASIC
5363,initial,2021-07-01,MAX
5364,initial,2020-07-01,PRO
5365,initial,2021-05-01,PRO
5366,initial,2020-10-01,BASIC
5367,initial,2022-04-01,PRO
5368,initial,2020-08-01,BASIC
5369,initial,2021-12-01,PRO
5370,initial,2022-07-01,PRO
5371,initial,2021-11-01,BASIC
5372,initial,2020-06-01,BASIC
5373,initial,2021-07-01,BASIC
5374,initial,2021-08-01,PRO
5375,initial,2021-03-01,max
5376,initial,2022-03-01,BASIC
5377,initial,2022-10-01,BASIC
5378,initial,2021-05-01,BASIC
5379,initial,2020-07-01,BASIC
5380,initial,2020-02-01,BASIC
5381,initial,2022-10-01,MAX
5382,initial,2022-11-01,PRO
5383,initial,2021-02-01,PRO
5384,initial,2022-02-01,PRO
5385,initial,2022-08-01,PRO
5386,initial,2022-07-01,BASIC
5387,initial,2022-01-01,BASIC
5388,initial,2021-10-01,MAX
5389,initial,2020-01-01,BASIC
5390,initial,2022-04-01,BASIC
5391,initial,2022-10-01,PRO
5392,initial,2021-03-01,PRO
5393,initial,2020-06-01,BASIC
5394,initial,2022-12-01,PRO
5395,initial,2020-06-01,PRO
5396,initial,2020-06-01,BASIC
5397,initial,2021-08-01,BASIC
5398,initial,2020-01-01,pro
5399,initial,2022-05-01,PRO
5400,initial,2021-09-01,BASIC
5401,initial,2021-04-01,PRO
5402,initial,2021-07-01,PRO
5403,initial,2022-05-01,BASIC
5404,initial,2021-05-01,MAX
5405,initial,2021-11-01,BASIC
5406,initial,2021-03-01,BASIC
5407,initial,2021-01-01,BASIC
5408,initial,2022-08-01,MAX
5409,initial,2020-02-01,BASIC
5410,initial,2022-07-01,BASIC
5411,initial,2021-02-01,PRO
5412,initial,2020-04-01,PRO
5413,initial,2020-03-01,MAX
5414,initial,2022-12-01,MAX
5415,initial,2021-04-01,MAX
5416,initial,2020-08-01,PRO
5417,initial,2020-12-01,MAX
5418,initial,2022-02-01,BASIC
5419,initial,2021-05-01,PRO
5420,initial,2020-01-01,MAX
5421,initial,2021-10-01,PRO
5422,initial,2021-07-01,MAX
5423,initial,2020-06-01,PRO
5424,initial,2022-06-01,BASIC
5425,initial,2022-05-01,BASIC
5426,initial,2021-08-01,BASIC
5427,initial,2021-11-01,PRO
5428,initial,2020-09-01,MAX
5429,initial,2022-07-01,PRO
5430,initial,2021-07-01,MAX
5431,initial,2022-11-01,pro
5432,initial,2020-09-01,BASIC
5433,initial,2020-01-01,MAX
5434,initial,2022-10-01,PRO
5435,initial,2020-09-01,PRO
5436,initial,2021-09-01,PRO
5437,initial,2022-03-01,BASIC
5438,initial,2021-12-01,BASIC
5439,initial,2022-04-01,MAX
5440,initial,2020-01-01,MAX
5441,initial,2022-01-01,BASIC
5442,initial,2021-08-01,PRO
5443,initial,2020-09-01,PRO
5444,initial,2021-05-01,MAX
5445,initial,2022-03-01,BASIC
5446,initial,2021-01-01,MAX
5447,initial,2020-01-01,BASIC
5448,initial,2020-03-01,MAX
5449,initial,2020-04-01,BASIC
5450,initial,2020-03-01,PRO
5451,initial,2020-04-01,BASIC
5452,initial,2020-07-01,BASIC
5453,initial,2021-11-01,PRO
5454,initial,2020-02-01,BASIC
5455,initial,2020-01-01,BASIC
5456,initial,2022-11-01,MAX
5457,initial,2022-10-01,MAX
5458,initial,2021-02-01,BASIC
5459,initial,2022-06-01,BASIC
5460,initial,2020-03-01,BASIC
5461,initial,2021-11-01,max
5462,initial,2022-09-01,BASIC
5463,initial,2021-09-01,PRO
5464,initial,2022-10-01,PRO
5465,initial,2021-01-01,PRO
5466,initial,2022-03-01,PRO
5467,initial,2020-11-01,BASIC
5468,initial,2021-12-01,PRO
5469,initial,2021-03-01,BASIC
5470,initial,2021-04-01,PRO
5471,initial,2021-05-01,PRO
5472,initial,2021-11-01,PRO
5473,initial,2020-10-01,PRO
5474,initial,2022-01-01,PRO
5475,initial,2022-09-01,PRO
5476,initial,2021-08-01,BASIC
5477,initial,2021-08-01,PRO
5478,initial,2020-10-01,PRO
5479,initial,2022-01-01,BASIC
5480,initial,2022-03-01,PRO
5481,initial,2020-05-01,BASIC
5482,initial,2021-06-01,BASIC
5483,initial,2020-02-01,MAX
5484,initial,2022-09-01,BASIC
5485,initial,2022-02-01,MAX
5486,initial,2022-04-01,PRO
5487,initial,2021-07-01,BASIC
5488,initial,2021-11-01,PRO
5489,initial,2021-06-01,MAX
5490,initial,2020-09-01,BASIC
5491,initial,2020-06-01,PRO
5492,initial,2021-06-01,BASIC
5493,initial,2022-04-01,BASIC
5494,initial,2021-09-01,MAX
5495,initial,2020-05-01,PRO
5496,initial,2020-06-01,PRO
5497,initial,2022-01-01,BASIC
5498,initial,2021-07-01,MAX
5499,initial,2022-07-01,PRO
5500,initial,2020-06-01,PRO
5501,initial,2021-02-01,pro
5502,initial,2022-05-01,BASIC
5503,initial,2022-06-01,BASIC
5504,initial,2022-07-01,BASIC
5505,initial,2022-12-01,BASIC
5506,initial,2021-01-01,BASIC
5507,initial,2021-12-01,BASIC
5508,initial,2022-12-01,PRO
5509,initial,2022-08-01,BASIC
5510,initial,2020-08-01,MAX
5511,initial,2022-12-01,PRO
5512,initial,2022-05-01,PRO
5513,initial,2022-05-01,PRO
5514,initial,2021-08-01,MAX
5515,initial,2022-07-01,MAX
5516,initial,2020-05-01,BASIC
5517,initial,2022-12-01,MAX
5518,initial,2021-02-01,BASIC
5519,initial,2022-08-01,PRO
5520,initial,2020-02-01,PRO
5521,initial,2022-03-01,BASIC
5522,initial,2021-08-01,MAX
5523,initial,2020-10-01,BASIC
5524,initial,2020-05-01,BASIC
5525,initial,2021-12-01,PRO
5526,initial,2022-10-01,PRO
5527,initial,2020-08-01,MAX
5528,initial,2020-03-01,PRO
5529,initial,2022-06-01,PRO
5530,initial,2022-10-01,PRO
5531,initial,2021-05-01,MAX
5532,initial,2022-07-01,BASIC
5533,initial,2021-03-01,PRO
5534,initial,2022-10-01,PRO
5535,initial,2021-04-01,PRO
5536,initial,2022-07-01,BASIC
5537,initial,2020-08-01,BASIC
5538,initial,2021-10-01,PRO
5539,initial,2021-12-01,MAX
5540,initial,2021-04-01,PRO
5541,initial,2021-02-01,PRO
5542,initial,2022-05-01,BASIC
5543,initial,2020-04-01,PRO
5544,initial,2021-06-01,MAX
5545,initial,2020-06-01,PRO
5546,initial,2022-03-01,PRO
5547,initial,2021-02-01,PRO
5548,initial,2021-12-01,BASIC
5549,initial,2022-12-01,BASIC
5550,initial,2021-11-01,PRO
5551,initial,2022-07-01,pro
5552,initial,2022-07-01,PRO
5553,initial,2021-05-01,BASIC
5554,initial,2021-02-01,PRO
5555,initial,2022-05-01,BASIC
5556,initial,2022-08-01,BASIC
5557,initial,2020-11-01,BASIC
5558,initial,2022-12-01,BASIC
5559,initial,2021-02-01,BASIC
5560,initial,2022-08-01,PRO
5561,initial,2020-02-01,PRO
5562,initial,2022-02-01,BASIC
5563,initial,2020-01-01,BASIC
5564,initial,2022-03-01,BASIC
5565,initial,2020-06-01,PRO
5566,initial,2020-07-01,BASIC
5567,initial,2020-05-01,BASIC
5568,initial,2021-11-01,BASIC
5569,initial,2022-11-01,PRO
5570,initial,2021-03-01,BASIC
5571,initial,2021-08-01,PRO
5572,initial,2020-01-01,BASIC
5573,initial,2022-08-01,BASIC
5574,initial,2022-01-01,MAX
5575,initial,2022-12-01,BASIC
5576,initial,2022-07-01,PRO
5577,initial,2021-06-01,PRO
5578,initial,2021-08-01,MAX
5579,initial,2020-06-01,MAX
5580,initial,2022-12-01,BASIC
5581,initial,2020-04-01,BASIC
5582,initial,2020-05-01,PRO
5583,initial,2021-02-01,BASIC
5584,initial,2021-08-01,PRO
5585,initial,2021-10-01,PRO
5586,initial,2020-09-01,BASIC
5587,initial,2020-04-01,PRO
5588,initial,2022-11-01,PRO
5589,initial,2020-08-01,BASIC
5590,initial,2021-01-01,PRO
5591,initial,2020-02-01,MAX
5592,initial,2022-03-01,BASIC
5593,initial,2020-06-01,MAX
5594,initial,2022-03-01,BASIC
5595,initial,2022-05-01,MAX
5596,initial,2021-08-01,PRO
5597,initial,2022-12-01,MAX
5598,initial,2020-12-01,PRO
5599,initial,2022-11-01,PRO
5600,initial,2022-06-01,BASIC
5601,initial,2022-08-01,PRO
5602,initial,2021-03-01,BASIC
5603,initial,2020-02-01,PRO
5604,initial,2022-08-01,BASIC
5605,initial,2020-03-01,BASIC
5606,initial,2021-04-01,PRO
5607,initial,2020-10-01,MAX
5608,initial,2022-06-01,BASIC
5609,initial,2021-12-01,PRO
5610,initial,2022-03-01,PRO
5611,initial,2022-07-01,BASIC
5612,initial,2021-05-01,MAX
5613,initial,2022-12-01,PRO
5614,initial,2020-05-01,MAX
5615,initial,2020-05-01,BASIC
5616,initial,2020-01-01,BASIC
5617,initial,2022-02-01,BASIC
5618,initial,2022-05-01,BASIC
5619,initial,2021-07-01,BASIC
5620,initial,2021-03-01,PRO
5621,initial,2020-12-01,MAX
5622,initial,2022-04-01,MAX
5623,initial,2022-10-01,BASIC
5624,initial,2022-06-01,BASIC
5625,initial,2022-03-01,BASIC
5626,initial,2022-08-01,BASIC
5627,initial,2020-10-01,PRO
5628,initial,2021-03-01,PRO
5629,initial,2020-03-01,BASIC
5630,initial,2021-11-01,PRO
5631,initial,2020-02-01,PRO
5632,initial,2022-01-01,MAX
5633,initial,2021-02-01,BASIC
5634,initial,2021-10-01,PRO
5635,initial,2022-08-01,MAX
5636,initial,2022-03-01,MAX
5637,initial,2022-04-01,MAX
5638,initial,2021-06-01,BASIC
5639,initial,2022-06-01,BASIC
5640,initial,2022-03-01,PRO
5641,initial,2020-08-01,PRO
5642,initial,2022-09-01,BASIC
5643,initial,2021-07-01,BASIC
5644,initial,2020-05-01,BASIC
5645,initial,2022-12-01,PRO
5646,initial,2022-01-01,MAX
5647,initial,2022-06-01,MAX
5648,initial,2020-11-01,BASIC
5649,initial,2022-12-01,PRO
5650,initial,2020-04-01,PRO
5651,initial,2020-04-01,BASIC
5652,initial,2020-06-01,BASIC
5653,initial,2022-07-01,BASIC
5654,initial,2022-01-01,PRO
5655,initial,2022-10-01,BASIC
5656,initial,2022-08-01,PRO
5657,initial,2021-10-01,BASIC
5658,initial,2021-01-01,MAX
5659,initial,2022-09-01,MAX
5660,initial,2022-12-01,MAX
5661,initial,2022-01-01,MAX
5662,initial,2020-04-01,PRO
5663,initial,2020-03-01,MAX
5664,initial,2022-03-01,PRO
5665,initial,2020-07-01,PRO
5666,initial,2020-12-01,PRO
5667,initial,2022-07-01,BASIC
5668,initial,2021-09-01,PRO
5669,initial,2021-09-01,BASIC
5670,initial,2022-06-01,PRO
5671,initial,2021-01-01,BASIC
5672,initial,2022-04-01,BASIC
5673,initial,2021-01-01,PRO
5674,initial,2021-05-01,PRO
5675,initial,2022-01-01,MAX
5676,initial,2021-09-01,BASIC
5677,initial,2020-02-01,PRO
5678,initial,2022-09-01,PRO
5679,initial,2021-07-01,PRO
5680,initial,2020-01-01,PRO
5681,initial,2021-09-01,MAX
5682,initial,2022-07-01,BASIC
5683,initial,2022-12-01,BASIC
5684,initial,2020-02-01,MAX
5685,initial,2020-08-01,BASIC
5686,initial,2021-04-01,PRO
5687,initial,2020-09-01,MAX
5688,initial,2022-04-01,BASIC
5689,initial,2022-10-01,BASIC
5690,initial,2022-12-01,MAX
5691,initial,2021-09-01,PRO
5692,initial,2022-03-01,MAX
5693,initial,2022-12-01,BASIC
5694,initial,2021-09-01,BASIC
5695,initial,2020-06-01,BASIC
5696,initial,2022-12-01,MAX
5697,initial,2021-12-01,PRO
5698,initial,2022-08-01,BASIC
5699,initial,2020-04-01,PRO
5700,initial,2021-02-01,PRO
5701,initial,2021-11-01,MAX
5702,initial,2022-09-01,BASIC
5703,initial,2021-03-01,MAX
5704,initial,2020-07-01,PRO
5705,initial,2021-11-01,PRO
5706,initial,2022-03-01,PRO
5707,initial,2022-02-01,BASIC
5708,initial,2021-02-01,PRO
5709,initial,2021-09-01,BASIC
5710,initial,2021-08-01,BASIC
5711,initial,2022-12-01,BASIC
5712,initial,2020-02-01,PRO
5713,initial,2020-02-01,MAX
5714,initial,2021-08-01,MAX
5715,initial,2020-12-01,PRO
5716,initial,2022-08-01,BASIC
5717,initial,2021-04-01,BASIC
5718,initial,2021-05-01,PRO
5719,initial,2021-10-01,BASIC
5720,initial,2022-01-01,PRO
5721,initial,2021-09-01,MAX
5722,initial,2021-10-01,BASIC
5723,initial,2021-02-01,pro
5724,initial,2020-10-01,BASIC
5725,initial,2021-02-01,BASIC
5726,initial,2022-09-01,BASIC
5727,initial,2021-02-01,BASIC
5728,initial,2022-06-01,BASIC
5729,initial,2021-06-01,MAX
5730,initial,2022-04-01,PRO
5731,initial,2021-07-01,MAX
5732,initial,2020-06-01,PRO
5733,initial,2020-08-01,BASIC
5734,initial,2020-03-01,PRO
5735,initial,2022-12-01,BASIC
5736,initial,2022-03-01,PRO
5737,initial,2021-04-01,BASIC
5738,initial,2021-08-01,BASIC
5739,initial,2022-09-01,MAX
5740,initial,2021-06-01,BASIC
5741,initial,2020-04-01,PRO
5742,initial,2021-01-01,BASIC
5743,initial,2020-04-01,BASIC
5744,initial,2021-04-01,MAX
5745,initial,2022-05-01,PRO
5746,initial,2022-07-01,PRO
5747,initial,2020-09-01,BASIC
5748,initial,2021-01-01,MAX
5749,initial,2020-11-01,BASIC
5750,initial,2020-03-01,BASIC
5751,initial,2022-04-01,BASIC
5752,initial,2020-10-01,PRO
5753,initial,2020-08-01,BASIC
5754,initial,2022-08-01,MAX
5755,initial,2020-07-01,BASIC
5756,initial,2022-06-01,BASIC
5757,initial,2020-05-01,BASIC
5758,initial,2021-03-01,PRO
5759,initial,2020-09-01,PRO
5760,initial,2022-08-01,BASIC
5761,initial,2022-08-01,PRO
5762,initial,2021-11-01,PRO
5763,initial,2022-03-01,MAX
5764,initial,2020-04-01,BASIC
5765,initial,2020-01-01,BASIC
5766,initial,2020-05-01,BASIC
5767,initial,2021-07-01,PRO
5768,initial,2022-07-01,PRO
5769,initial,2021-11-01,PRO
5770,initial,2022-02-01,PRO
5771,initial,2021-03-01,MAX
5772,initial,2021-08-01,MAX
5773,initial,2021-10-01,BASIC
5774,initial,2021-03-01,BASIC
5775,initial,2021-05-01,BASIC
5776,initial,2020-04-01,MAX
5777,initial,2020-06-01,PRO
5778,initial,2021-01-01,PRO
5779,initial,2020-05-01,BASIC
5780,initial,2020-04-01,MAX
5781,initial,2021-07-01,PRO
5782,initial,2022-09-01,PRO
5783,initial,2022-07-01,PRO
5784,initial,2022-05-01,BASIC
5785,initial,2022-09-01,BASIC
5786,initial,2020-06-01,PRO
5787,initial,2021-04-01,PRO
5788,initial,2022-08-01,PRO
5789,initial,2022-01-01,BASIC
5790,initial,2021-08-01,BASIC
5791,initial,2022-08-01,BASIC
5792,initial,2022-06-01,PRO
5793,initial,2020-11-01,PRO
5794,initial,2020-03-01,MAX
5795,initial,2020-08-01,MAX
5796,initial,2020-11-01,BASIC
5797,initial,2021-12-01,BASIC
5798,initial,2022-08-01,BASIC
5799,initial,2021-10-01,MAX
5800,initial,2022-09-01,BASIC
5801,initial,2020-10-01,BASIC
5802,initial,2022-10-01,MAX
5803,initial,2021-03-01,BASIC
5804,initial,2020-12-01,BASIC
5805,initial,2020-05-01,MAX
5806,initial,2020-09-01,PRO
5807,initial,2021-11-01,BASIC
5808,initial,2020-02-01,BASIC
5809,initial,2022-09-01,PRO
5810,initial,2020-10-01,MAX
5811,initial,2020-03-01,PRO
5812,initial,2021-10-01,PRO
5813,initial,2020-11-01,MAX
5814,initial,2022-06-01,PRO
5815,initial,2021-07-01,PRO
5816,initial,2022-07-01,BASIC
5817,initial,2020-10-01,PRO
5818,initial,2022-07-01,PRO
5819,initial,2020-09-01,BASIC
5820,initial,2020-09-01,BASIC
5821,initial,2020-06-01,BASIC
5822,initial,2020-05-01,BASIC
5823,initial,2021-06-01,BASIC
5824,initial,2022-12-01,MAX
5825,initial,2020-07-01,BASIC
5826,initial,2021-08-01,PRO
5827,initial,2022-05-01,BASIC
5828,initial,2020-02-01,PRO
5829,initial,2021-10-01,BASIC
5830,initial,2020-11-01,BASIC
5831,initial,2021-03-01,PRO
5832,initial,2020-11-01,BASIC
5833,initial,2022-03-01,BASIC
5834,initial,2022-03-01,BASIC
5835,initial,2020-04-01,BASIC
5836,initial,2022-03-01,PRO
5837,initial,2022-11-01,BASIC
5838,initial,2022-04-01,MAX
5839,initial,2021-05-01,PRO
5840,initial,2020-07-01,BASIC
5841,initial,2021-07-01,PRO
5842,initial,2020-08-01,MAX
5843,initial,2020-07-01,PRO
5844,initial,2021-11-01,MAX
5845,initial,2021-04-01,PRO
5846,initial,2022-05-01,BASIC
5847,initial,2020-03-01,PRO
5848,initial,2021-12-01,PRO
5849,initial,2020-10-01,PRO
5850,initial,2020-08-01,BASIC
5851,initial,2022-10-01,BASIC
5852,initial,2021-09-01,MAX
5853,initial,2020-03-01,PRO
5854,initial,2022-09-01,BASIC
5855,initial,2022-07-01,BASIC
5856,initial,2021-09-01,PRO
5857,initial,2021-03-01,BASIC
5858,initial,2021-05-01,BASIC
5859,initial,2022-12-01,PRO
5860,initial,2020-10-01,MAX
5861,initial,2020-01-01,PRO
5862,initial,2021-04-01,PRO
5863,initial,2020-06-01,MAX
5864,initial,2021-09-01,PRO
5865,initial,2020-12-01,BASIC
5866,initial,2020-04-01,PRO
5867,initial,2022-11-01,PRO
5868,initial,2020-09-01,MAX
5869,initial,2021-01-01,PRO
5870,initial,2022-04-01,MAX
5871,initial,2021-02-01,BASIC
5872,initial,2022-06-01,PRO
5873,initial,2020-12-01,PRO
5874,initial,2021-04-01,MAX
5875,initial,2021-07-01,MAX
5876,initial,2022-01-01,MAX
5877,initial,2020-04-01,MAX
5878,initial,2022-04-01,MAX
5879,initial,2021-12-01,PRO
5880,initial,2022-06-01,MAX
5881,initial,2020-09-01,PRO
5882,initial,2022-05-01,BASIC
5883,initial,2022-09-01,BASIC
5884,initial,2022-10-01,MAX
5885,initial,2022-10-01,MAX
5886,initial,2021-11-01,BASIC
5887,initial,2020-03-01,PRO
5888,initial,2020-05-01,BASIC
5889,initial,2021-04-01,MAX
5890,initial,2022-06-01,BASIC
5891,initial,2021-02-01,PRO
5892,initial,2021-12-01,PRO
5893,initial,2020-03-01,PRO
5894,initial,2020-01-01,PRO
5895,initial,2022-10-01,BASIC
5896,initial,2020-05-01,PRO
5897,initial,2020-02-01,PRO
5898,initial,2021-01-01,PRO
5899,initial,2021-06-01,BASIC
5900,initial,2021-07-01,BASIC
5901,initial,2022-04-01,PRO
5902,initial,2022-04-01,BASIC
5903,initial,2021-05-01,MAX
5904,initial,2020-01-01,BASIC
5905,initial,2022-03-01,BASIC
5906,initial,2022-10-01,BASIC
5907,initial,2022-03-01,MAX
5908,initial,2022-01-01,BASIC
5909,initial,2020-08-01,BASIC
5910,initial,2020-12-01,PRO
5911,initial,2020-09-01,BASIC
5912,initial,2021-09-01,BASIC
5913,initial,2020-11-01,BASIC
5914,initial,2021-01-01,MAX
5915,initial,2021-06-01,MAX
5916,initial,2021-05-01,BASIC
5917,initial,2020-10-01,MAX
5918,initial,2022-04-01,BASIC
5919,initial,2022-11-01,BASIC
5920,initial,2020-01-01,BASIC
5921,initial,2022-02-01,BASIC
5922,initial,2020-04-01,BASIC
5923,initial,2021-05-01,BASIC
5924,initial,2022-10-01,BASIC
5925,initial,2022-11-01,PRO
5926,initial,2022-03-01,PRO
5927,initial,2021-11-01,BASIC
5928,initial,2022-10-01,MAX
5929,initial,2022-10-01,BASIC
5930,initial,2022-12-01,PRO
5931,initial,2021-01-01,PRO
5932,initial,2022-04-01,BASIC
5933,initial,2022-08-01,BASIC
5934,initial,2022-09-01,BASIC
5935,initial,2021-11-01,PRO
5936,initial,2021-08-01,PRO
5937,initial,2020-12-01,MAX
5938,initial,2022-12-01,PRO
5939,initial,2021-06-01,PRO
5940,initial,2022-11-01,BASIC
5941,initial,2020-10-01,MAX
5942,initial,2020-07-01,MAX
5943,initial,2020-05-01,PRO
5944,initial,2022-03-01,MAX
5945,initial,2020-09-01,BASIC
5946,initial,2020-06-01,BASIC
5947,initial,2020-10-01,PRO
5948,initial,2022-04-01,BASIC
5949,initial,2020-09-01,BASIC
5950,initial,2021-02-01,MAX
5951,initial,2021-03-01,BASIC
5952,initial,2022-10-01,BASIC
5953,initial,2021-07-01,PRO
5954,initial,2020-01-01,BASIC
5955,initial,2022-07-01,MAX
5956,initial,2021-09-01,BASIC
5957,initial,2022-01-01,PRO
5958,initial,2020-06-01,BASIC
5959,initial,2020-11-01,BASIC
5960,initial,2020-05-01,PRO
