cust_id,customer_gender,age_group,customer_country
3078_cust,m,25-34,Sweden
3079_cust,Other,45-54,Denmark
3080,f,45-54,Norway
3081,m,25-34,Norway
3082,Male,18-24,Norway
3083,m,18-24,Finland
3084_cust,Female,25-34,Sweden
3085,Male,55-65,Finland
3086_cust,Female,45-54,Sweden
3087,Other,25-34,Sweden
3088_cust,Female,25-34,Sweden
3089_cust,Male,35-44,Finland
3090,Other,18-24,Sweden
3091,Male,35-44,Denmark
3092_cust,Other,25-34,Sweden
3093,Other,18-24,Sweden
3094_cust,Female,18-24,Denmark
3095,Male,18-24,Finland
3096,Female,55-65,Denmark
3097,Other,25-34,Norway
3098_cust,Male,55-65,Norway
3099,Male,25-34,Finland
3100,Other,18-24,Sweden
3101,Female,55-65,Sweden
3102_cust,Male,35-44,Norway
3103,Other,25-34,Denmark
3104,Other,45-54,Sweden
3105,Female,18-24,Sweden
3106,Male,35-44,Finland
3107_cust,Male,18-24,Sweden
3108,Other,45-54,Norway
3109,Male,18-24,Denmark
3110,Male,45-54,Finland
3111_cust,Male,25-34,Norway
3112,Male,45-54,Finland
3113,Other,55-65,Sweden
3114,Other,45-54,Finland
3115,Other,55-65,Finland
3116_cust,Other,55-65,Finland
3117,Other,45-54,Norway
3118,Male,55-65,Denmark
3119,Male,25-34,Denmark
3120,Female,25-34,Finland
3121_cust,Female,35-44,Sweden
3122,Other,25-34,Sweden
3123_cust,Other,45-54,Sweden
3124_cust,Other,55-65,Finland
3125,Male,18-24,Sweden
3126,Female,55-65,Finland
3127,Other,45-54,Denmark
3128,Other,35-44,Finland
3129,Male,55-65,Denmark
3130,Other,25-34,Sweden
3131,Female,18-24,Sweden
3132,Female,35-44,Sweden
3133_cust,Other,35-44,Sweden
3134_cust,Male,25-34,Sweden
3135,Female,18-24,Sweden
3136_cust,Other,55-65,Norway
3137,Other,25-34,Denmark
3138,Female,18-24,Denmark
3139_cust,Female,45-54,Denmark
3140,Other,25-34,Sweden
3141,Male,18-24,Finland
3142,Female,35-44,Sweden
3143_cust,Other,55-65,Norway
3144,Female,25-34,Finland
3145,Male,18-24,Finland
3146_cust,Female,55-65,Denmark
3147,Female,45-54,Sweden
3148,Female,35-44,Denmark
3149,Other,45-54,Sweden
3150_cust,Other,18-24,Norway
3151,Other,35-44,Norway
3152_cust,Female,18-24,Denmark
3153,Other,45-54,Norway
3154_cust,Other,18-24,Norway
3155,Female,35-44,Norway
3156_cust,Female,45-54,Denmark
3157,Female,35-44,Sweden
3158_cust,f,18-24,Sweden
3159_cust,Male,25-34,Finland
3160_cust,Other,45-54,Sweden
3161_cust,Other,25-34,Denmark
3162,Male,25-34,Norway
3163_cust,Male,25-34,Finland
3164,m,18-24,Sweden
3165,Other,18-24,Norway
3166_cust,Female,35-44,Sweden
3167,Female,55-65,Finland
3168_cust,Male,55-65,Finland
3169,Female,25-34,Sweden
3170,Other,35-44,Norway
3171_cust,Other,45-54,Sweden
3172_cust,Other,45-54,Sweden
3173,Male,25-34,Finland
3174,Female,35-44,Finland
3175,Male,35-44,Sverige
3176,Other,25-34,Sweden
3177,Other,35-44,Sweden
3178_cust,Female,55-65,Denmark
3179,Other,55-65,Sweden
3180,Male,55-65,Sweden
3181_cust,Male,45-54,Sweden
3182,Male,55-65,Sweden
3183_cust,Other,18-24,Norway
3184,Male,18-24,Sweden
3185,Male,18-24,Sweden
3186,Female,35-44,Sweden
3187,Other,45-54,Sweden
3188,Female,35-44,Finland
3189,Other,25-34,Denmark
3190_cust,Male,25-34,Sweden
3191_cust,Other,35-44,Denmark
3192,Female,45-54,Finland
3193,Male,45-54,Denmark
3194_cust,Female,55-65,Sweden
3195_cust,Other,55-65,Sweden
3196,Other,25-34,Sweden
3197,Male,45-54,Sweden
3198,Other,35-44,Sweden
3199,Other,35-44,Denmark
3200,Male,18-24,Sweden
3201,f,18-24,Denmark
3202,Female,18-24,Denmark
3203,Female,18-24,Sweden
3204,Other,25-34,Finland
3205,Other,35-44,Denmark
3206_cust,Other,35-44,Sweden
3207,Female,25-34,Sweden
3208_cust,Other,18-24,Sweden
3209,Female,25-34,Sweden
3210_cust,Other,35-44,Sweden
3211,Female,18-24,Norway
3212,Female,25-34,Denmark
3213,Other,18-24,Sweden
3214,Male,35-44,Sweden
3215,Other,35-44,Sweden
3216,Male,25-34,Denmark
3217,Female,25-34,Sweden
3218,Other,55-65,Norge
3219,Other,18-24,Sweden
3220_cust,Other,35-44,Finland
3221_cust,Other,18-24,Sweden
3222,Female,35-44,Denmark
3223,Female,25-34,Sweden
3224,Other,35-44,Finland
3225_cust,Female,25-34,Norway
3226,Other,45-54,Sweden
3227,Other,25-34,Sweden
3228,Other,35-44,Denmark
3229,Male,45-54,Sweden
3230,Female,45-54,Finland
3231,Male,25-34,Sweden
3232,Other,25-34,Sweden
3233,Female,18-24,Finland
3234,Male,45-54,Sweden
3235,Other,55-65,Norway
3236_cust,Male,55-65,Finland
3237_cust,Other,55-65,Denmark
3238,Male,18-24,Sweden
3239,Male,45-54,Sweden
3240,Other,45-54,Norway
3241_cust,Other,35-44,Finland
3242,Male,45-54,Norway
3243,Male,25-34,Norway
3244_cust,Other,45-54,Norway
3245_cust,Female,18-24,Denmark
3246,Other,45-54,Sweden
3247_cust,Male,18-24,Sweden
3248,Other,55-65,Denmark
3249,Male,35-44,Sweden
3250,Female,18-24,Norway
3251,Male,25-34,Finland
3252_cust,Male,45-54,Sweden
3253,Male,45-54,Denmark
3254,Other,55-65,Norway
3255,Other,18-24,Sweden
3256,Female,25-34,Norway
3257_cust,Male,55-65,Norway
3258,Male,55-65,Norway
3259,Female,25-34,Norway
3260,Female,55-65,Norway
3261,Other,25-34,Norway
3262,f,25-34,Norway
3263,Other,18-24,Sweden
3264,Female,45-54,Sweden
3265_cust,Other,55-65,Finland
3266,Male,18-24,Finland
3267,Female,55-65,Denmark
3268,Other,55-65,Finland
3269,Other,35-44,Sverige
3270_cust,Male,35-44,Norway
3271,Other,55-65,Norway
3272,Female,18-24,Denmark
3273,Female,18-24,Sweden
3274_cust,Male,55-65,Finland
3275_cust,Female,18-24,Denmark
3276,Other,35-44,Sweden
3277_cust,Other,45-54,Denmark
3278,Other,25-34,Sweden
3279,Male,55-65,Norway
3280,Other,35-44,Norway
3281,Female,25-34,Sweden
3282,Male,18-24,Denmark
3283_cust,Other,25-34,Norway
3284,Male,18-24,Denmark
3285_cust,Other,45-54,Norway
3286,Other,35-44,Finland
3287,Other,55-65,Norway
3288,Male,55-65,Denmark
3289,Female,25-34,Finland
3290,Other,35-44,Sweden
3291,Female,45-54,Sweden
3292,Other,18-24,Norway
3293,Female,25-34,Norway
3294,m,45-54,Finland
3295,Male,18-24,Norway
3296,Other,45-54,Sweden
3297,Other,25-34,Denmark
3298_cust,Other,35-44,Sweden
3299,Other,35-44,Sweden
3300,Other,25-34,Denmark
3301,Other,25-34,Sweden
3302,Other,35-44,Sweden
3303,Male,45-54,Denmark
3304,Female,35-44,Finland
3305,Male,55-65,Denmark
3306,Other,45-54,Sverige
3307,Other,18-24,Norway
3308,Female,45-54,Norway
3309_cust,Female,18-24,Denmark
3310,Male,35-44,Denmark
3311_cust,Other,18-24,Sweden
3312,Other,45-54,Finland
3313,Female,18-24,Sweden
3314_cust,Other,18-24,Norge
3315_cust,Male,55-65,Finland
3316,Female,55-65,Finland
3317,f,45-54,Norway
3318,Female,18-24,Sweden
3319,Other,45-54,Denmark
3320_cust,Male,55-65,Sweden
3321,Male,55-65,Norge
3322_cust,Female,18-24,Sweden
3323_cust,Other,18-24,Denmark
3324,Other,18-24,Denmark
3325_cust,Male,35-44,Denmark
3326_cust,Male,35-44,Denmark
3327_cust,Male,35-44,Finland
3328_cust,Other,55-65,Denmark
3329_cust,Female,18-24,Finland
3330,Female,25-34,Norway
3331_cust,Other,18-24,Norway
3332,Female,35-44,Denmark
3333,Male,18-24,Finland
3334,Female,55-65,Denmark
3335,Other,18-24,Sweden
3336,Female,35-44,Sweden
3337_cust,Other,45-54,Sweden
3338,Female,35-44,Norge
3339_cust,Male,25-34,Denmark
3340_cust,Female,45-54,Sweden
3341,Female,35-44,Denmark
3342,Female,25-34,Sweden
3343,Male,25-34,Norway
3344_cust,Male,35-44,Finland
3345,Other,25-34,Sweden
3346,Male,25-34,Norway
3347_cust,Female,35-44,Norway
3348,Female,18-24,Sweden
3349,Male,18-24,Sweden
3350,Male,45-54,Sweden
3351,Other,45-54,Sweden
3352,Female,18-24,Sweden
3353,Other,55-65,Finland
3354,Female,55-65,Sweden
3355_cust,Other,55-65,Norge
3356_cust,Other,55-65,Sweden
3357_cust,Female,55-65,Denmark
3358,Other,18-24,Sweden
3359_cust,Male,35-44,Norway
3360,Female,18-24,Denmark
3361,Male,35-44,Finland
3362,Male,45-54,Norway
3363,Male,45-54,Sweden
3364,Female,25-34,Denmark
3365,Female,18-24,Denmark
3366,Other,18-24,Norway
3367_cust,Female,35-44,Finland
3368_cust,Other,45-54,Sweden
3369_cust,Other,45-54,Finland
3370,Female,25-34,Sweden
3371,Female,25-34,Denmark
3372,Other,55-65,Denmark
3373,Male,18-24,Finland
3374,Female,25-34,Finland
3375_cust,Male,55-65,Sweden
3376_cust,Female,18-24,Sweden
3377,Female,35-44,Denmark
3378_cust,Female,18-24,Norway
3379,Other,45-54,Sverige
3380,Female,35-44,Finland
3381_cust,Male,35-44,Norway
3382_cust,Other,25-34,Denmark
3383_cust,Other,25-34,Denmark
3384,Female,55-65,Finland
3385,Female,18-24,Norway
3386,Other,35-44,Norway
3387,Female,25-34,Norway
3388,Other,18-24,Finland
3389,Other,25-34,Finland
3390_cust,Other,18-24,Norway
3391_cust,Female,35-44,Sweden
3392_cust,Female,18-24,Sweden
3393_cust,Male,18-24,Denmark
3394_cust,Other,18-24,Sweden
3395,Male,18-24,Denmark
3396_cust,Female,35-44,Sweden
3397_cust,Other,25-34,Sweden
3398,Male,45-54,Norway
3399,Male,45-54,Sweden
3400_cust,Male,35-44,Norway
3401,Male,18-24,Denmark
3402,Male,25-34,Denmark
3403,Other,18-24,Sweden
3404,Other,35-44,Denmark
3405,Male,35-44,Finland
3406,Male,18-24,Sweden
3407,Other,55-65,Finland
3408,Male,18-24,Norway
3409_cust,Other,35-44,Sweden
3410_cust,Other,45-54,Sweden
3411_cust,Other,45-54,Denmark
3412_cust,Female,25-34,Norway
3413,Other,25-34,Norway
3414_cust,Other,45-54,Denmark
3415,Female,45-54,Denmark
3416,Male,25-34,Finland
3417_cust,Male,45-54,Sweden
3418,Female,45-54,Sweden
3419,Other,35-44,Sweden
3420_cust,Other,45-54,Sweden
3421,Female,45-54,Sweden
3422_cust,Other,55-65,Finland
3423,Female,18-24,Sweden
3424,Other,18-24,Finland
3425,Other,25-34,Sweden
3426,Other,18-24,Sweden
3427_cust,Male,35-44,Norway
3428_cust,Female,55-65,Denmark
3429_cust,Male,55-65,Sweden
3430,Male,25-34,Denmark
3431_cust,Other,45-54,Denmark
3432,Other,35-44,Finland
3433,Other,35-44,Sweden
3434,Female,55-65,Denmark
3435,Other,45-54,Norway
3436,Female,55-65,Sweden
3437,Female,18-24,Sweden
3438_cust,Female,45-54,Sweden
3439,Female,35-44,Sweden
3440_cust,Male,18-24,Sweden
3441,Other,18-24,Sweden
3442_cust,Female,25-34,Sweden
3443,Female,45-54,Norway
3444,Female,18-24,Finland
3445,Male,45-54,Sweden
3446,Male,25-34,Denmark
3447,Female,18-24,Sweden
3448,m,18-24,Denmark
3449_cust,Male,18-24,Finland
3450,Female,55-65,Sweden
3451_cust,Male,35-44,Denmark
3452,Other,45-54,Norway
3453_cust,Male,25-34,Sweden
3454_cust,Other,35-44,Denmark
3455,Male,45-54,Finland
3456,Female,55-65,Denmark
3457_cust,Other,25-34,Sweden
3458,Other,55-65,Norway
3459_cust,Female,55-65,Sweden
3460_cust,Other,45-54,Norway
3461,Female,35-44,Norway
3462,Other,35-44,Norway
3463_cust,Other,25-34,Sweden
3464_cust,Male,18-24,Norway
3465,Female,25-34,Sweden
3466,Other,45-54,Sweden
3467,Male,35-44,Denmark
3468,Other,25-34,Norway
3469,Other,18-24,Finland
3470,Other,35-44,Sweden
3471,Other,55-65,Sweden
3472,Female,45-54,Denmark
3473,Female,25-34,Finland
3474,Male,35-44,Sweden
3475,Female,25-34,Finland
3476_cust,Female,18-24,Finland
3477_cust,Female,55-65,Norway
3478,Female,45-54,Sweden
3479,Female,18-24,Sweden
3480_cust,Other,25-34,Sweden
3481,m,35-44,Norway
3482,Female,25-34,Denmark
3483,Other,45-54,Sweden
3484,Female,18-24,Sweden
3485,Other,25-34,Sweden
3486,Other,18-24,Sweden
3487_cust,Other,55-65,Sweden
3488_cust,m,18-24,Denmark
3489,Female,18-24,Norway
3490,Male,25-34,Sweden
3491_cust,Male,45-54,Denmark
3492,Other,18-24,Sweden
3493,Other,45-54,Norway
3494_cust,Other,55-65,Denmark
3495_cust,Male,45-54,Sweden
3496,Female,45-54,Denmark
3497,Male,55-65,Norge
3498,Female,25-34,Finland
3499,Other,25-34,Denmark
3500,Other,18-24,Denmark
3501,Female,25-34,Denmark
3502,Other,18-24,Denmark
3503_cust,Female,35-44,Norway
3504,Other,25-34,Denmark
3505,Other,18-24,Sweden
3506,Male,25-34,Finland
3507,Other,45-54,Denmark
3508,Male,35-44,Sweden
3509_cust,Female,35-44,Sweden
3510_cust,Male,35-44,Denmark
3511,Female,55-65,Denmark
3512,Other,25-34,Sweden
3513,Other,55-65,Denmark
3514,Other,25-34,Sweden
3515,Female,45-54,Sweden
3516,Male,25-34,Norway
3517,Male,18-24,Sweden
3518,Male,25-34,Norway
3519,Other,45-54,Norway
3520_cust,Other,18-24,Sweden
3521,Female,18-24,Denmark
3522,Other,35-44,Norway
3523,Other,45-54,Sweden
3524,Male,35-44,Norway
3525_cust,Other,55-65,Denmark
3526,Other,55-65,Sweden
3527,Female,25-34,Norway
3528,Female,25-34,Denmark
3529,Other,18-24,Finland
3530,Other,25-34,Denmark
3531_cust,Other,25-34,Sweden
3532,Female,35-44,Denmark
3533,Other,18-24,Sweden
3534,Other,45-54,Sweden
3535_cust,Other,45-54,Denmark
3536,Male,45-54,Sweden
3537,Other,25-34,Denmark
3538,Male,45-54,Denmark
3539,Other,55-65,Sweden
3540,Female,55-65,Norway
3541,Male,55-65,Sweden
3542_cust,Female,18-24,Sweden
3543,Male,35-44,Denmark
3544,Other,18-24,Sweden
3545_cust,Female,45-54,Denmark
3546,Female,18-24,Sweden
3547,Other,55-65,Sweden
3548,Male,45-54,Sweden
3549_cust,Female,45-54,Sweden
3550,Male,25-34,Finland
3551,Male,25-34,Sweden
3552,Other,35-44,Finland
3553_cust,Female,18-24,Sweden
3554,Other,25-34,Finland
3555_cust,Female,25-34,Sweden
3556,Female,18-24,Sweden
3557_cust,Female,18-24,Sweden
3558,Other,45-54,Denmark
3559,Male,35-44,Norway
3560_cust,Other,35-44,Denmark
3561,Female,35-44,Finland
3562,Other,25-34,Sweden
3563_cust,Other,55-65,Sweden
3564,Other,25-34,Finland
3565,Female,18-24,Denmark
3566,Male,25-34,Norway
3567_cust,Other,35-44,Finland
3568_cust,Female,45-54,Norway
3569_cust,Other,18-24,Norway
3570_cust,Other,25-34,Sweden
3571,Female,55-65,Sweden
3572,Male,45-54,Norway
3573,Other,35-44,Finland
3574,Female,55-65,Sweden
3575,Female,45-54,Sweden
3576,Other,25-34,Sweden
3577,Male,18-24,Norway
3578_cust,Other,45-54,Norway
3579,Female,35-44,Sweden
3580,Other,25-34,Finland
3581,Other,45-54,Sweden
3582_cust,Other,55-65,Sweden
3583,Other,55-65,Norway
3584,Female,45-54,Finland
3585,Female,35-44,Finland
3586,Other,45-54,Sweden
3587_cust,Female,18-24,Finland
3588,Male,35-44,Norway
3589,Male,55-65,Sweden
3590,Female,25-34,Denmark
3591,Female,55-65,Norway
3592_cust,Male,25-34,Sweden
3593_cust,Other,45-54,Finland
3594,Other,45-54,Norway
3595,Female,45-54,Sweden
3596_cust,Other,25-34,Sweden
3597,Female,55-65,Sweden
3598,Other,18-24,Denmark
3599,Male,25-34,Norway
3600,Female,45-54,Norway
3601,Other,35-44,Denmark
3602,Male,18-24,Sweden
3603_cust,Other,35-44,Sweden
3604,Female,18-24,Denmark
3605,Other,25-34,Denmark
3606_cust,Female,25-34,Finland
3607_cust,Male,45-54,Finland
3608,Male,55-65,Sweden
3609,Female,25-34,Norway
3610,Male,35-44,Norway
3611_cust,Male,18-24,Finland
3612,Other,18-24,Sweden
3613,Female,18-24,Norway
3614,Female,25-34,Sweden
3615_cust,Other,25-34,Denmark
3616,Other,55-65,Denmark
3617,Male,55-65,Norway
3618,Female,35-44,Norway
3619_cust,Female,18-24,Denmark
3620,Female,45-54,Finland
3621_cust,Male,25-34,Norway
3622,Other,45-54,Sweden
3623_cust,Other,45-54,Sweden
3624_cust,Other,35-44,Denmark
3625,Other,25-34,Norway
3626,Female,45-54,Sweden
3627_cust,Other,25-34,Norway
3628,Female,55-65,Denmark
3629_cust,Male,55-65,Norway
3630,Female,18-24,Denmark
3631,Female,45-54,Finland
3632,Female,35-44,Sweden
3633,Male,55-65,Sweden
3634,Other,55-65,Norway
3635,Other,45-54,Denmark
3636,Female,35-44,Sweden
3637,Male,18-24,Denmark
3638,Female,55-65,Denmark
3639,Female,35-44,Sweden
3640_cust,Other,35-44,Sweden
3641_cust,Male,45-54,Denmark
3642,Male,55-65,Finland
3643,Female,25-34,Finland
3644,Female,55-65,Sweden
3645_cust,Female,18-24,Sweden
3646,Female,45-54,Finland
3647_cust,Female,35-44,Denmark
3648_cust,Other,35-44,Sweden
3649,Female,18-24,Sweden
3650,Female,55-65,Norway
3651,Male,35-44,Sweden
3652,Female,45-54,Sweden
3653_cust,Female,18-24,Sweden
3654,Other,35-44,Finland
3655,Other,55-65,Denmark
3656,Male,25-34,Finland
3657,Other,25-34,Sweden
3658,Female,18-24,Norway
3659_cust,Other,25-34,Sweden
3660,Other,25-34,Norway
3661_cust,Female,25-34,Sweden
3662,Male,35-44,Norway
3663,Other,55-65,Norway
3664,Other,55-65,Norway
3665_cust,Other,18-24,Finland
3666,Male,18-24,Norway
3667,Male,25-34,Denmark
3668,Other,35-44,Denmark
3669_cust,Female,55-65,Norway
3670,Other,45-54,Sweden
3671_cust,Other,18-24,Sweden
3672,Female,45-54,Sweden
3673,Other,45-54,Finland
3674,Other,45-54,Sverige
3675_cust,Male,18-24,Sweden
3676_cust,Other,35-44,Denmark
3677,Other,18-24,Norway
3678,Female,35-44,Denmark
3679,Other,35-44,Sweden
3680_cust,Other,35-44,Denmark
3681_cust,Other,18-24,Sweden
3682_cust,Male,55-65,Sweden
3683,Female,55-65,Sweden
3684_cust,Other,35-44,Sweden
3685,Other,18-24,Sweden
3686,Female,35-44,Denmark
3687,Other,55-65,Denmark
3688,Male,25-34,Sweden
3689,Other,45-54,Sweden
3690_cust,Female,45-54,Finland
3691,Other,45-54,Norway
3692,Female,55-65,Finland
3693,Other,35-44,Sweden
3694,Male,25-34,Finland
3695_cust,Male,55-65,Denmark
3696,Female,45-54,Finland
3697,Male,35-44,Sweden
3698,Other,18-24,Finland
3699,Other,18-24,Sweden
3700,Male,45-54,Sweden
3701_cust,Male,18-24,Sweden
3702_cust,Female,45-54,Norway
3703,Male,35-44,Norway
3704,Female,25-34,Sweden
3705,Other,18-24,Norway
3706,Female,45-54,Sweden
3707_cust,Other,18-24,Sweden
3708,Other,18-24,Finland
3709,Female,35-44,Sweden
3710,Male,55-65,Sweden
3711,Other,55-65,Finland
3712_cust,Male,18-24,Denmark
3713,Female,55-65,Denmark
3714_cust,Male,45-54,Finland
3715,Male,18-24,Sweden
3716,Female,25-34,Sweden
3717_cust,Female,18-24,Finland
3718,Other,35-44,Norway
3719,Other,55-65,Sweden
3720,Other,55-65,Denmark
3721,Other,25-34,Denmark
3722,Male,18-24,Sweden
3723,Male,25-34,Denmark
3724,Other,18-24,Norway
3725,Other,18-24,Sweden
3726_cust,Male,35-44,Sweden
3727_cust,Male,55-65,Norway
3728_cust,Other,18-24,Norway
3729,Male,45-54,Norway
3730,Other,55-65,Norway
3731,Other,18-24,Norway
3732,Male,18-24,Sweden
3733_cust,Male,35-44,Sweden
3734,Male,55-65,Sweden
3735_cust,Other,25-34,Denmark
3736,Female,35-44,Denmark
3737,Other,35-44,Norway
3738_cust,Male,35-44,Sweden
3739,Female,35-44,Norway
3740,Other,55-65,Finland
3741,Other,18-24,Denmark
3742,Female,25-34,Sweden
3743,Female,55-65,Sweden
3744_cust,Male,35-44,Sweden
3745,Female,18-24,Denmark
3746_cust,Other,55-65,Sweden
3747_cust,Other,45-54,Norway
3748,Other,18-24,Denmark
3749_cust,Other,25-34,Sweden
3750_cust,Other,18-24,Denmark
3751_cust,Other,55-65,Denmark
3752,Female,18-24,Denmark
3753,Other,55-65,Sweden
3754,Male,18-24,Finland
3755_cust,Other,18-24,Denmark
3756,Male,45-54,Denmark
3757,f,25-34,Denmark
3758,Male,35-44,Sweden
3759,Male,35-44,Denmark
3760,Male,18-24,Sweden
3761,Male,45-54,Denmark
3762_cust,Other,18-24,Sweden
3763,Other,55-65,Finland
3764,Other,45-54,Finland
3765,Male,55-65,Finland
3766_cust,Other,25-34,Norway
3767,Other,35-44,Sweden
3768_cust,Female,45-54,Denmark
3769,Other,18-24,Denmark
3770,Female,18-24,Finland
3771_cust,Other,35-44,Sweden
3772_cust,Other,45-54,Sweden
3773,Other,35-44,Finland
3774_cust,Other,35-44,Sweden
3775_cust,Other,18-24,Norway
3776,Other,18-24,Sweden
3777,Other,45-54,Sweden
3778,Other,25-34,Denmark
3779_cust,Female,55-65,Sweden
3780,Male,55-65,Norway
3781_cust,Female,25-34,Finland
3782,Female,45-54,Norway
3783_cust,Other,45-54,Denmark
3784,Female,55-65,Denmark
3785,Other,25-34,Finland
3786_cust,Female,55-65,Sverige
3787,Other,45-54,Sweden
3788_cust,Male,25-34,Sweden
3789_cust,Other,35-44,Finland
3790,Other,25-34,Denmark
3791,Male,25-34,Sweden
3792,Female,55-65,Norway
3793_cust,Other,35-44,Finland
3794,Male,35-44,Finland
3795,Male,45-54,Norway
3796_cust,Female,35-44,Norway
3797,Male,45-54,Denmark
3798,Male,25-34,Sweden
3799_cust,Male,45-54,Denmark
3800,Other,55-65,Norway
3801,Other,35-44,Sweden
3802,Male,55-65,Sweden
3803_cust,Male,55-65,Sweden
3804,Other,35-44,Denmark
3805_cust,Male,55-65,Denmark
3806,Female,45-54,Denmark
3807,Male,45-54,Denmark
3808_cust,Other,25-34,Finland
3809,Female,35-44,Sweden
3810_cust,f,25-34,Finland
3811,Female,25-34,Finland
3812,Other,25-34,Norway
3813,Female,55-65,Finland
3814_cust,Male,55-65,Sweden
3815,Female,25-34,Sweden
3816,Male,25-34,Finland
3817_cust,Female,18-24,Finland
3818_cust,Other,35-44,Finland
3819_cust,Male,18-24,Denmark
3820,Male,18-24,Norway
3821,Other,35-44,Denmark
3822_cust,Female,18-24,Sweden
3823,Male,18-24,Sweden
3824,Other,25-34,Sweden
3825,Female,35-44,Finland
3826_cust,Male,18-24,Denmark
3827,Female,55-65,Finland
3828,Other,35-44,Norway
3829,Male,18-24,Finland
3830,Male,45-54,Finland
3831_cust,Other,55-65,Sverige
3832,Male,18-24,Finland
3833_cust,Male,25-34,Norway
3834,Other,18-24,Sweden
3835_cust,Other,18-24,Denmark
3836,Male,25-34,Sweden
3837,Male,55-65,Norway
3838,Male,45-54,Finland
3839,Male,45-54,Finland
3840,Male,35-44,Denmark
3841,Male,45-54,Finland
3842,Male,45-54,Finland
3843_cust,Female,55-65,Finland
3844_cust,Female,35-44,Sweden
3845_cust,Female,18-24,Finland
3846,Other,45-54,Finland
3847,Male,45-54,Sweden
3848_cust,Male,18-24,Sweden
3849,Male,18-24,Sweden
3850,Male,45-54,Sweden
3851,Female,18-24,Sweden
3852,Female,35-44,Finland
3853,Female,55-65,Denmark
3854,Other,35-44,Denmark
3855,Other,55-65,Denmark
3856,Other,45-54,Norway
3857,Female,45-54,Denmark
3858,Female,18-24,Denmark
3859,Male,35-44,Denmark
3860,Other,55-65,Sweden
3861_cust,Female,18-24,Sweden
3862,Female,18-24,Sweden
3863_cust,Other,45-54,Sweden
3864,Other,55-65,Denmark
3865,Female,35-44,Finland
3866_cust,Other,25-34,Denmark
3867,Female,55-65,Sverige
3868,Other,35-44,Sweden
3869,Female,55-65,Sweden
3870,Other,35-44,Denmark
3871,Other,35-44,Denmark
3872,Other,25-34,Finland
3873,Male,45-54,Sweden
3874,Other,45-54,Denmark
3875_cust,Other,55-65,Sweden
3876_cust,Male,25-34,Sweden
3877,Other,55-65,Norway
3878_cust,Male,35-44,Finland
3879,Other,35-44,Sweden
3880_cust,Other,45-54,Sweden
3881,Other,25-34,Sweden
3882,Male,25-34,Finland
3883,Other,18-24,Sweden
3884,Male,45-54,Finland
3885,Male,18-24,Finland
3886,Male,35-44,Denmark
3887,Male,25-34,Sweden
3888_cust,Other,25-34,Norway
3889,Other,45-54,Norway
3890,Male,35-44,Sweden
3891,Other,45-54,Sweden
3892,Female,55-65,Finland
3893,Other,18-24,Sweden
3894_cust,Male,18-24,Sweden
3895,Other,25-34,Finland
3896_cust,Male,18-24,Sweden
3897_cust,Female,18-24,Sweden
3898,Female,18-24,Sweden
3899,Other,35-44,Finland
3900,Female,45-54,Sweden
3901_cust,Other,25-34,Sweden
3902_cust,Female,25-34,Finland
3903,Other,18-24,Norway
3904_cust,Other,45-54,Denmark
3905,Male,45-54,Sverige
3906,Female,45-54,Norway
3907,Other,35-44,Sweden
3908_cust,Male,25-34,Norway
3909,Other,25-34,Denmark
3910,Male,18-24,Norway
3911,Other,35-44,Denmark
3912_cust,Other,18-24,Denmark
3913_cust,Male,55-65,Finland
